City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Minsk,Belarus,2019,Belarus_Minsk_SE,0.995971151,"[[2706, 0, 0], [0, 47655, 1], [0, 223, 5014]]",0.996532794,"[[705, 0, 0], [1, 11879, 0], [0, 47, 1212]]"
Minsk,Belarus,2024,Belarus_Minsk_SE,0.993182472,"[[2877, 0, 0], [9, 45552, 0], [0, 370, 6784]]",0.992996498,"[[648, 0, 0], [0, 11621, 0], [0, 98, 1626]]"
Minsk,Belarus,2019,Belarus_Minsk_S,0.99462539,"[[331, 0, 0], [0, 51480, 7], [0, 293, 3707]]",0.993521619,"[[80, 0, 0], [1, 12686, 1], [0, 87, 883]]"
Minsk,Belarus,2024,Belarus_Minsk_S,0.993700277,"[[367, 0, 0], [2, 50664, 3], [0, 345, 4177]]",0.993654641,"[[92, 0, 0], [0, 12784, 1], [0, 88, 1061]]"
Minsk,Belarus,2019,Belarus_Minsk_SW,0.991528326,"[[370, 0, 0], [0, 49498, 11], [0, 459, 5141]]",0.991256987,"[[76, 0, 0], [0, 12461, 1], [0, 121, 1295]]"
Minsk,Belarus,2024,Belarus_Minsk_SW,0.99196185,"[[387, 0, 0], [1, 48840, 0], [0, 444, 5689]]",0.990843921,"[[106, 0, 0], [1, 12404, 0], [0, 128, 1450]]"
Minsk,Belarus,2019,Belarus_Minsk_W,0.99109739,"[[226, 0, 0], [0, 53672, 0], [0, 496, 1320]]",0.991594264,"[[69, 0, 0], [0, 13641, 0], [0, 119, 328]]"
Minsk,Belarus,2024,Belarus_Minsk_W,0.990127091,"[[106, 0, 0], [3, 53307, 0], [0, 547, 1745]]",0.99048025,"[[31, 0, 0], [0, 13429, 0], [0, 134, 482]]"
Minsk,Belarus,2019,Belarus_Minsk_NW,0.997314105,"[[1625, 0, 0], [3, 30577, 6], [0, 140, 23124]]",0.997496244,"[[360, 0, 0], [0, 7679, 3], [0, 32, 5905]]"
Minsk,Belarus,2024,Belarus_Minsk_NW,0.995122127,"[[1276, 0, 0], [46, 36805, 9], [0, 215, 17001]]",0.994558304,"[[360, 0, 0], [11, 9355, 3], [0, 63, 4358]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_C,0.997084976,"[[0, 1, 0], [0, 52766, 0], [0, 158, 1620]]",0.997099558,"[[0, 1, 0], [0, 13339, 0], [0, 39, 412]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_C,0.997052348,"[[0, 0, 0], [0, 47308, 0], [0, 162, 7489]]",0.997447677,"[[0, 0, 0], [0, 11828, 0], [0, 35, 1850]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_N,0.99418394,"[[4, 0, 0], [0, 53746, 0], [0, 321, 1121]]",0.995334257,"[[1, 0, 0], [0, 13361, 0], [0, 64, 291]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_N,0.996906937,"[[0, 0, 0], [0, 42725, 4], [0, 167, 12389]]",0.997209985,"[[0, 0, 0], [0, 10518, 1], [0, 37, 3064]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_NE,0.996606375,"[[262, 0, 0], [1, 55118, 0], [0, 190, 711]]",0.996943418,"[[72, 0, 0], [0, 13788, 0], [0, 43, 165]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_NE,0.997692212,"[[273, 0, 0], [2, 39884, 58], [0, 70, 16044]]",0.998079522,"[[87, 0, 0], [0, 9923, 18], [0, 9, 4022]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_E,0.996771983,"[[17, 0, 0], [1, 54394, 0], [0, 178, 862]]",0.996007984,"[[4, 0, 0], [0, 13756, 0], [0, 56, 212]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_E,0.996439041,"[[6, 3, 0], [3, 42469, 3], [0, 189, 12930]]",0.995959013,"[[5, 1, 0], [1, 10584, 2], [0, 52, 3213]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_SE,0.994382022,"[[0, 6, 0], [0, 53231, 0], [0, 306, 1993]]",0.993815483,"[[0, 0, 0], [0, 13181, 0], [0, 85, 478]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_SE,0.996434103,"[[16, 11, 0], [6, 44549, 0], [0, 181, 10763]]",0.996908477,"[[1, 2, 0], [2, 11131, 0], [0, 39, 2734]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_S,0.995156382,"[[0, 0, 0], [0, 49763, 0], [0, 269, 5505]]",0.994019742,"[[0, 0, 0], [0, 12467, 0], [0, 83, 1329]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_S,0.996088822,"[[0, 0, 0], [0, 42689, 0], [0, 217, 12576]]",0.995679887,"[[0, 1, 0], [0, 10928, 0], [0, 60, 3131]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_SW,0.99318235,"[[272, 77, 0], [54, 45398, 7], [0, 241, 9542]]",0.993684808,"[[71, 21, 0], [14, 11492, 2], [0, 52, 2441]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_SW,0.995894954,"[[4, 3, 0], [0, 32157, 176], [0, 50, 23395]]",0.996408304,"[[1, 2, 0], [0, 8022, 35], [0, 13, 5848]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_W,0.993028702,"[[0, 0, 0], [0, 52535, 0], [0, 384, 2164]]",0.993334289,"[[0, 0, 0], [0, 13319, 0], [0, 93, 540]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_W,0.997593675,"[[0, 1, 0], [0, 42624, 22], [0, 110, 12514]]",0.996738658,"[[0, 0, 0], [0, 10784, 2], [0, 26, 3095]]"
Sofia,Bulgaria,2019,Bulgaria_Sofia_NW,0.995052444,"[[5, 0, 0], [0, 54661, 0], [0, 275, 642]]",0.995231558,"[[0, 0, 0], [0, 13619, 0], [0, 66, 156]]"
Sofia,Bulgaria,2024,Bulgaria_Sofia_NW,0.9962698,"[[0, 0, 0], [0, 43781, 0], [0, 207, 11505]]",0.996351409,"[[0, 0, 0], [0, 11053, 0], [0, 51, 2874]]"
Zagreb,Croatia,2019,Croatia_Zagreb_C,0.994047192,"[[2, 4, 0], [0, 37042, 226], [0, 102, 18396]]",0.993423874,"[[0, 0, 0], [0, 9242, 64], [0, 28, 4656]]"
Zagreb,Croatia,2024,Croatia_Zagreb_C,0.996038606,"[[17, 10, 0], [0, 34955, 101], [0, 109, 20344]]",0.995462403,"[[3, 0, 0], [0, 8740, 35], [0, 28, 5078]]"
Zagreb,Croatia,2019,Croatia_Zagreb_N,0.98633565,"[[0, 0, 0], [0, 13004, 714], [0, 62, 41580]]",0.984982645,"[[0, 0, 0], [0, 3211, 178], [0, 16, 10526]]"
Zagreb,Croatia,2024,Croatia_Zagreb_N,0.98849685,"[[0, 0, 0], [0, 7170, 604], [0, 35, 47741]]",0.988864943,"[[0, 0, 0], [0, 1751, 142], [0, 13, 12014]]"
Zagreb,Croatia,2019,Croatia_Zagreb_NE,0.993082078,"[[0, 0, 0], [0, 18161, 297], [0, 87, 36963]]",0.992176285,"[[0, 0, 0], [0, 4539, 78], [0, 31, 9284]]"
Zagreb,Croatia,2024,Croatia_Zagreb_NE,0.989416656,"[[7, 26, 0], [5, 11717, 522], [0, 35, 43247]]",0.99007908,"[[3, 6, 0], [0, 2938, 122], [0, 10, 10831]]"
Zagreb,Croatia,2019,Croatia_Zagreb_E,0.994338568,"[[28, 0, 0], [2, 38803, 234], [0, 78, 16318]]",0.994450768,"[[3, 0, 0], [0, 9829, 56], [0, 22, 4146]]"
Zagreb,Croatia,2024,Croatia_Zagreb_E,0.995884477,"[[49, 2, 0], [5, 36126, 129], [0, 92, 18997]]",0.997127881,"[[15, 0, 0], [1, 9203, 19], [0, 20, 4669]]"
Zagreb,Croatia,2019,Croatia_Zagreb_SE,0.996416537,"[[1057, 0, 0], [19, 35330, 51], [0, 131, 19503]]",0.995869565,"[[243, 0, 0], [2, 8789, 17], [0, 38, 4711]]"
Zagreb,Croatia,2024,Croatia_Zagreb_SE,0.997380613,"[[1419, 0, 0], [15, 31374, 52], [0, 80, 23180]]",0.997474747,"[[333, 0, 0], [6, 7910, 17], [0, 12, 5582]]"
Zagreb,Croatia,2019,Croatia_Zagreb_S,0.997312943,"[[658, 0, 0], [11, 36766, 57], [0, 81, 17878]]",0.99628969,"[[165, 0, 0], [5, 9267, 15], [0, 32, 4531]]"
Zagreb,Croatia,2024,Croatia_Zagreb_S,0.996497467,"[[846, 0, 0], [7, 33705, 93], [0, 95, 20928]]",0.996791366,"[[199, 0, 0], [1, 8385, 16], [0, 27, 5085]]"
Zagreb,Croatia,2019,Croatia_Zagreb_SW,0.992615977,"[[1898, 72, 0], [171, 32006, 103], [0, 68, 21749]]",0.992480136,"[[459, 22, 0], [43, 8146, 25], [0, 16, 5385]]"
Zagreb,Croatia,2024,Croatia_Zagreb_SW,0.984720703,"[[2023, 243, 0], [433, 28826, 62], [0, 128, 24963]]",0.985282616,"[[543, 63, 0], [105, 7084, 14], [0, 25, 6231]]"
Zagreb,Croatia,2019,Croatia_Zagreb_W,0.994020527,"[[0, 0, 0], [0, 33859, 244], [0, 91, 21831]]",0.994214699,"[[0, 0, 0], [0, 8529, 60], [0, 21, 5391]]"
Zagreb,Croatia,2024,Croatia_Zagreb_W,0.99568626,"[[0, 0, 0], [0, 29991, 182], [0, 59, 25636]]",0.99584676,"[[0, 1, 0], [0, 7430, 44], [0, 13, 6477]]"
Zagreb,Croatia,2019,Croatia_Zagreb_NW,0.985053738,"[[0, 0, 0], [0, 8346, 807], [0, 26, 46554]]",0.986089201,"[[0, 0, 0], [0, 1989, 192], [0, 2, 11763]]"
Zagreb,Croatia,2024,Croatia_Zagreb_NW,0.987458568,"[[3, 22, 0], [3, 2732, 656], [0, 19, 52380]]",0.986539015,"[[1, 2, 0], [1, 683, 179], [0, 5, 13021]]"
Prague,Czech Republic,2019,Czech Republic_Prague_C,0.997303989,"[[2138, 0, 0], [1, 45150, 62], [1, 83, 7090]]",0.996849586,"[[509, 0, 0], [1, 11313, 18], [0, 24, 1784]]"
Prague,Czech Republic,2024,Czech Republic_Prague_C,0.995400813,"[[2278, 19, 0], [26, 40768, 131], [0, 73, 10845]]",0.995367647,"[[558, 8, 0], [8, 10227, 30], [0, 17, 2752]]"
Prague,Czech Republic,2019,Czech Republic_Prague_N,0.992954558,"[[1836, 0, 0], [3, 32590, 268], [0, 118, 20398]]",0.992527928,"[[429, 0, 0], [1, 7878, 70], [0, 30, 5109]]"
Prague,Czech Republic,2024,Czech Republic_Prague_N,0.995252247,"[[1824, 13, 0], [15, 26440, 186], [0, 48, 26658]]",0.995501807,"[[441, 7, 0], [1, 6512, 41], [0, 12, 6547]]"
Prague,Czech Republic,2019,Czech Republic_Prague_NE,0.994317253,"[[656, 0, 0], [1, 39289, 153], [0, 159, 14821]]",0.995075702,"[[160, 0, 0], [0, 9694, 35], [0, 32, 3685]]"
Prague,Czech Republic,2024,Czech Republic_Prague_NE,0.994607691,"[[754, 14, 0], [14, 32736, 203], [0, 65, 21107]]",0.994675808,"[[158, 0, 0], [3, 8249, 47], [0, 23, 5231]]"
Prague,Czech Republic,2019,Czech Republic_Prague_E,0.996589679,"[[46, 2, 0], [0, 43585, 120], [0, 67, 11600]]",0.997002783,"[[10, 1, 0], [0, 11040, 26], [0, 15, 2921]]"
Prague,Czech Republic,2024,Czech Republic_Prague_E,0.995980227,"[[152, 25, 0], [13, 38422, 113], [0, 71, 16431]]",0.995672245,"[[30, 7, 0], [6, 9696, 34], [0, 13, 4078]]"
Prague,Czech Republic,2019,Czech Republic_Prague_SE,0.992365999,"[[263, 0, 0], [1, 34383, 296], [0, 126, 20341]]",0.993183466,"[[71, 0, 0], [0, 8581, 67], [0, 27, 5044]]"
Prague,Czech Republic,2024,Czech Republic_Prague_SE,0.99440615,"[[398, 59, 0], [40, 34464, 139], [0, 72, 20246]]",0.994869572,"[[111, 11, 0], [12, 8574, 31], [0, 17, 5083]]"
Prague,Czech Republic,2019,Czech Republic_Prague_S,0.993234344,"[[840, 0, 0], [1, 34006, 264], [0, 110, 20206]]",0.993728826,"[[204, 0, 0], [1, 8470, 60], [0, 26, 5112]]"
Prague,Czech Republic,2024,Czech Republic_Prague_S,0.993164274,"[[910, 31, 0], [16, 30903, 256], [0, 76, 23252]]",0.99372566,"[[219, 5, 0], [10, 7746, 55], [0, 17, 5814]]"
Prague,Czech Republic,2019,Czech Republic_Prague_SW,0.995249792,"[[925, 0, 0], [1, 31282, 179], [0, 83, 22896]]",0.995387055,"[[220, 0, 0], [0, 7838, 48], [0, 16, 5752]]"
Prague,Czech Republic,2024,Czech Republic_Prague_SW,0.991495739,"[[932, 12, 0], [7, 26647, 353], [0, 99, 27334]]",0.990764124,"[[246, 5, 0], [1, 6610, 94], [0, 28, 6875]]"
Prague,Czech Republic,2019,Czech Republic_Prague_W,0.995524031,"[[1734, 0, 0], [3, 37250, 152], [1, 92, 16175]]",0.995577146,"[[422, 0, 0], [0, 9212, 40], [0, 21, 4097]]"
Prague,Czech Republic,2024,Czech Republic_Prague_W,0.993886843,"[[1809, 16, 0], [18, 30406, 245], [0, 58, 22575]]",0.993644673,"[[454, 8, 0], [7, 7718, 66], [0, 8, 5743]]"
Prague,Czech Republic,2019,Czech Republic_Prague_NW,0.994290567,"[[1042, 0, 0], [2, 25599, 239], [0, 75, 28390]]",0.992220953,"[[262, 0, 0], [0, 6454, 86], [1, 22, 7187]]"
Prague,Czech Republic,2024,Czech Republic_Prague_NW,0.993092752,"[[990, 12, 0], [5, 21067, 312], [0, 54, 33009]]",0.993217893,"[[252, 4, 0], [3, 5265, 71], [0, 16, 8249]]"
Helsinki,Finland,2019,Finland_Helsinki_C,0.943491877,"[[14114, 1454, 0], [1737, 36332, 4], [0, 71, 4085]]",0.942496589,"[[3591, 381, 0], [440, 9201, 2], [0, 20, 1025]]"
Helsinki,Finland,2024,Finland_Helsinki_C,0.797209595,"[[29540, 6469, 0], [7664, 26228, 0], [0, 53, 0]]",0.801348726,"[[7540, 1572, 0], [1886, 6482, 0], [0, 18, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_N,0.926465633,"[[10410, 2003, 0], [2251, 42131, 7], [0, 104, 2454]]",0.924117964,"[[2578, 534, 0], [566, 10528, 0], [0, 27, 619]]"
