City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Guwahati,Assam,2019,Assam_Guwahati_SW,0.999607927,"[[10, 0, 0], [0, 6571, 9], [0, 13, 49509]]",0.999857631,"[[1, 0, 0], [0, 1617, 1], [0, 1, 12428]]"
Guwahati,Assam,2024,Assam_Guwahati_SW,0.998309879,"[[7, 0, 0], [0, 9001, 95], [0, 0, 47106]]",0.998709955,"[[3, 0, 0], [0, 2207, 18], [0, 0, 11725]]"
Guwahati,Assam,2019,Assam_Guwahati_W,0.959814529,"[[2743, 986, 0], [1276, 23253, 0], [0, 104, 30515]]",0.958153461,"[[658, 242, 0], [334, 5641, 0], [0, 25, 7462]]"
Guwahati,Assam,2024,Assam_Guwahati_W,0.975507372,"[[653, 733, 0], [583, 27415, 96], [0, 0, 28170]]",0.975086505,"[[143, 184, 0], [153, 6909, 23], [0, 0, 7038]]"
Guwahati,Assam,2019,Assam_Guwahati_NW,0.997904557,"[[17156, 0, 0], [2, 25738, 59], [0, 54, 11872]]",0.996484289,"[[4276, 0, 0], [0, 6505, 30], [0, 18, 2824]]"
Guwahati,Assam,2024,Assam_Guwahati_NW,0.997218461,"[[13612, 0, 0], [55, 31428, 40], [0, 57, 9454]]",0.997598952,"[[3541, 0, 0], [11, 7786, 7], [0, 15, 2384]]"
Patna,Bihar,2019,Bihar_Patna_C,0.99657577,"[[0, 0, 0], [0, 47289, 78], [0, 114, 8590]]",0.995540531,"[[0, 0, 0], [0, 11744, 28], [0, 34, 2097]]"
Patna,Bihar,2024,Bihar_Patna_C,0.995955692,"[[6, 0, 0], [0, 44910, 95], [0, 131, 10739]]",0.996665248,"[[0, 0, 0], [0, 11444, 21], [0, 26, 2603]]"
Patna,Bihar,2019,Bihar_Patna_N,0.997660416,"[[7321, 7, 0], [15, 38971, 22], [0, 85, 8717]]",0.997179024,"[[1830, 2, 0], [5, 9685, 7], [0, 25, 2271]]"
Patna,Bihar,2024,Bihar_Patna_N,0.998322874,"[[7306, 0, 0], [17, 36095, 24], [0, 52, 11958]]",0.99848463,"[[1776, 0, 0], [6, 9148, 5], [0, 10, 2913]]"
