City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Dortmund,Germany,2024,Germany_Dortmund_S,0.993133976,"[[0, 1, 0, 0], [0, 6160, 66, 0], [0, 25, 11252, 98], [0, 0, 83, 22076]]",0.99332119,"[[0, 0, 0, 0], [0, 1541, 18, 0], [0, 6, 2726, 21], [0, 0, 21, 5549]]"
Dortmund,Germany,2019,Germany_Dortmund_SW,0.993392567,"[[0, 0, 0, 0], [0, 11538, 58, 0], [0, 39, 11403, 117], [0, 0, 50, 16750]]",0.993438983,"[[0, 0, 0, 0], [0, 2876, 15, 0], [0, 14, 2861, 20], [0, 0, 16, 4105]]"
Dortmund,Germany,2024,Germany_Dortmund_SW,0.994255469,"[[0, 0, 0, 0], [0, 8251, 34, 0], [0, 26, 10866, 121], [0, 0, 48, 20518]]",0.995830024,"[[0, 0, 0, 0], [0, 2076, 5, 0], [0, 2, 2672, 22], [0, 0, 13, 5282]]"
Dortmund,Germany,2019,Germany_Dortmund_W,0.988846086,"[[344, 48, 0, 0], [76, 15405, 82, 0], [0, 59, 12096, 117], [0, 0, 61, 11429]]",0.990347879,"[[92, 10, 0, 0], [18, 3777, 19, 0], [0, 15, 3144, 23], [0, 0, 11, 2837]]"
Dortmund,Germany,2024,Germany_Dortmund_W,0.98841234,"[[304, 51, 0, 0], [76, 13087, 56, 0], [0, 78, 11095, 141], [0, 0, 60, 14922]]",0.988491944,"[[87, 17, 0, 0], [12, 3201, 6, 0], [0, 27, 2836, 37], [0, 0, 16, 3754]]"
Dortmund,Germany,2019,Germany_Dortmund_NW,0.993073222,"[[108, 17, 0, 0], [25, 14300, 57, 0], [0, 39, 12055, 88], [0, 0, 49, 12963]]",0.992591109,"[[28, 4, 0, 0], [8, 3570, 25, 0], [0, 8, 2999, 18], [0, 0, 11, 3317]]"
Dortmund,Germany,2024,Germany_Dortmund_NW,0.991466761,"[[81, 15, 0, 0], [4, 9901, 56, 0], [0, 77, 9814, 141], [0, 0, 46, 19592]]",0.991961096,"[[18, 3, 0, 0], [2, 2503, 13, 0], [0, 18, 2542, 37], [0, 0, 8, 4932]]"
Duisburg,Germany,2019,Germany_Duisburg_C,0.98734015,"[[4018, 99, 0, 0], [153, 18869, 41, 0], [0, 45, 9641, 112], [0, 0, 44, 5999]]",0.9842191,"[[1064, 27, 0, 0], [38, 4699, 7, 0], [0, 23, 2440, 36], [0, 0, 24, 1464]]"
Duisburg,Germany,2024,Germany_Duisburg_C,0.982251775,"[[3642, 198, 0, 0], [253, 18025, 41, 0], [0, 76, 7824, 90], [0, 0, 52, 9803]]",0.981916082,"[[922, 49, 0, 0], [61, 4358, 4, 0], [0, 23, 1950, 26], [0, 0, 15, 2435]]"
Duisburg,Germany,2019,Germany_Duisburg_N,0.991236092,"[[1573, 4, 0, 0], [13, 16208, 70, 0], [0, 48, 12197, 118], [0, 0, 92, 9043]]",0.992882206,"[[409, 0, 0, 0], [1, 3971, 10, 0], [0, 9, 3201, 35], [0, 0, 16, 2323]]"
Duisburg,Germany,2024,Germany_Duisburg_N,0.993084371,"[[1672, 8, 0, 0], [13, 14851, 39, 0], [0, 55, 10117, 107], [0, 0, 53, 12850]]",0.994808632,"[[398, 2, 0, 0], [2, 3717, 9, 0], [0, 9, 2500, 13], [0, 0, 16, 3158]]"
Duisburg,Germany,2019,Germany_Duisburg_NE,0.989983056,"[[130, 2, 0, 0], [24, 14468, 76, 0], [0, 60, 14359, 143], [0, 0, 97, 10773]]",0.990444241,"[[30, 1, 0, 0], [8, 3539, 17, 0], [0, 15, 3542, 31], [0, 0, 22, 2632]]"
Duisburg,Germany,2024,Germany_Duisburg_NE,0.991371141,"[[55, 49, 0, 0], [24, 12911, 40, 0], [0, 56, 11987, 104], [0, 0, 73, 14799]]",0.990275848,"[[13, 14, 0, 0], [5, 3161, 7, 0], [0, 23, 3076, 29], [0, 0, 20, 3730]]"
Duisburg,Germany,2019,Germany_Duisburg_E,0.990515485,"[[456, 50, 0, 0], [52, 12064, 49, 0], [0, 57, 11598, 103], [0, 0, 66, 15254]]",0.99040404,"[[131, 13, 0, 0], [13, 3092, 9, 0], [0, 11, 2838, 26], [0, 0, 23, 3744]]"
Duisburg,Germany,2024,Germany_Duisburg_E,0.990689526,"[[260, 51, 0, 0], [60, 10502, 33, 0], [0, 68, 8786, 110], [0, 0, 50, 20035]]",0.99167245,"[[57, 20, 0, 0], [8, 2615, 9, 0], [0, 12, 2290, 17], [0, 0, 18, 5041]]"
Duisburg,Germany,2019,Germany_Duisburg_SE,0.990038945,"[[2022, 69, 0, 0], [111, 6372, 62, 0], [0, 25, 8356, 94], [0, 0, 38, 22907]]",0.988568538,"[[472, 22, 0, 0], [36, 1582, 10, 0], [0, 4, 2069, 24], [0, 0, 17, 5649]]"
Duisburg,Germany,2024,Germany_Duisburg_SE,0.981039013,"[[1091, 245, 0, 0], [305, 6362, 36, 0], [0, 41, 6737, 97], [0, 0, 41, 25391]]",0.981406389,"[[268, 66, 0, 0], [86, 1583, 6, 0], [0, 11, 1731, 15], [0, 0, 4, 6341]]"
Duisburg,Germany,2019,Germany_Duisburg_S,0.992917231,"[[2230, 4, 0, 0], [20, 15843, 46, 0], [0, 52, 11477, 89], [0, 0, 66, 9282]]",0.993545785,"[[540, 2, 0, 0], [5, 4052, 13, 0], [0, 17, 2930, 16], [0, 0, 11, 2330]]"
Duisburg,Germany,2024,Germany_Duisburg_S,0.992682865,"[[2255, 1, 0, 0], [18, 13580, 55, 0], [0, 56, 9818, 104], [0, 0, 53, 13283]]",0.993273092,"[[559, 0, 0, 0], [7, 3473, 14, 0], [0, 15, 2587, 23], [0, 0, 8, 3274]]"
Duisburg,Germany,2019,Germany_Duisburg_SW,0.989678233,"[[3642, 37, 0, 0], [84, 15455, 34, 0], [0, 48, 10820, 146], [0, 0, 60, 9299]]",0.988860759,"[[956, 10, 0, 0], [30, 3717, 10, 0], [0, 14, 2805, 32], [0, 0, 14, 2287]]"
Duisburg,Germany,2024,Germany_Duisburg_SW,0.987364846,"[[3673, 158, 0, 0], [149, 13020, 39, 0], [0, 33, 9351, 82], [0, 0, 45, 13497]]",0.987564453,"[[877, 44, 0, 0], [31, 3207, 7, 0], [0, 5, 2230, 23], [0, 0, 13, 3454]]"
Duisburg,Germany,2019,Germany_Duisburg_W,0.991205236,"[[2899, 6, 0, 0], [29, 14406, 53, 0], [0, 58, 13037, 121], [0, 0, 81, 8879]]",0.990770177,"[[760, 2, 0, 0], [12, 3579, 14, 0], [0, 19, 3142, 27], [0, 0, 16, 2180]]"
Duisburg,Germany,2024,Germany_Duisburg_W,0.990860472,"[[2822, 61, 0, 0], [48, 12608, 44, 0], [0, 80, 10322, 78], [0, 0, 53, 13711]]",0.991382766,"[[762, 19, 0, 0], [9, 3078, 11, 0], [0, 18, 2614, 14], [0, 0, 15, 3440]]"
Duisburg,Germany,2019,Germany_Duisburg_NW,0.988718876,"[[4673, 102, 0, 0], [142, 12185, 42, 0], [0, 26, 11037, 61], [0, 0, 76, 11457]]",0.988852064,"[[1177, 23, 0, 0], [42, 2907, 10, 0], [0, 3, 2803, 17], [0, 0, 16, 2959]]"
Duisburg,Germany,2024,Germany_Duisburg_NW,0.987186838,"[[4984, 117, 0, 0], [210, 10508, 35, 0], [0, 29, 8631, 76], [0, 0, 47, 15478]]",0.987283469,"[[1235, 37, 0, 0], [51, 2623, 8, 0], [0, 8, 2123, 13], [0, 0, 10, 3879]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_C,0.991055456,"[[2463, 6, 0, 0], [26, 22554, 79, 0], [0, 101, 11485, 19], [0, 0, 124, 2832]]",0.992195317,"[[670, 2, 0, 0], [2, 5669, 19, 0], [0, 18, 2885, 12], [0, 0, 25, 692]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_C,0.993439079,"[[2015, 2, 0, 0], [19, 19983, 32, 0], [0, 60, 10075, 85], [0, 0, 63, 7447]]",0.995439805,"[[483, 0, 0, 0], [3, 4937, 4, 0], [0, 9, 2564, 15], [0, 0, 14, 1839]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_N,0.98417182,"[[513, 131, 0, 0], [207, 18616, 40, 0], [0, 83, 14694, 64], [0, 0, 97, 4852]]",0.984130234,"[[117, 27, 0, 0], [48, 4628, 14, 0], [0, 23, 3700, 16], [0, 0, 27, 1167]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_N,0.994240702,"[[97, 10, 0, 0], [8, 17216, 50, 0], [0, 28, 11701, 91], [0, 0, 36, 9483]]",0.993818403,"[[30, 3, 0, 0], [2, 4423, 16, 0], [0, 4, 3014, 28], [0, 0, 8, 2340]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_NE,0.982610665,"[[593, 127, 0, 0], [274, 11914, 94, 0], [0, 52, 12799, 78], [0, 0, 66, 13740]]",0.982362267,"[[156, 38, 0, 0], [73, 3070, 25, 0], [0, 17, 3233, 11], [0, 0, 14, 3455]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_NE,0.991540709,"[[0, 124, 0, 0], [0, 12564, 34, 0], [0, 40, 9468, 93], [0, 0, 42, 17000]]",0.990530875,"[[0, 41, 0, 0], [0, 3141, 5, 0], [0, 7, 2390, 25], [0, 0, 16, 4302]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_E,0.991070077,"[[0, 3, 0, 0], [0, 19438, 92, 0], [0, 77, 13761, 80], [0, 0, 102, 6089]]",0.992804317,"[[0, 1, 0, 0], [0, 4967, 17, 0], [0, 15, 3458, 17], [0, 0, 22, 1509]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_E,0.992879428,"[[12, 5, 0, 0], [0, 15191, 60, 0], [0, 47, 13137, 102], [0, 0, 69, 11121]]",0.993041549,"[[6, 0, 0, 0], [1, 3848, 13, 0], [0, 13, 3321, 31], [0, 0, 11, 2672]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_SE,0.990463111,"[[3106, 16, 0, 0], [57, 13958, 81, 0], [0, 57, 14887, 108], [0, 0, 56, 6995]]",0.990261716,"[[745, 2, 0, 0], [16, 3541, 16, 0], [0, 14, 3700, 34], [0, 0, 14, 1776]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_SE,0.993610142,"[[2769, 0, 0, 0], [7, 11337, 44, 0], [0, 50, 9816, 105], [0, 0, 45, 15108]]",0.994331066,"[[697, 0, 0, 0], [2, 2898, 4, 0], [0, 7, 2379, 30], [0, 0, 12, 3673]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_S,0.983377427,"[[3626, 86, 0, 0], [272, 16436, 71, 0], [0, 82, 12973, 72], [0, 0, 83, 6365]]",0.982182404,"[[906, 19, 0, 0], [67, 3994, 13, 0], [0, 31, 3284, 25], [0, 0, 22, 1573]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_S,0.994023854,"[[2916, 2, 0, 0], [10, 13396, 28, 0], [0, 53, 9218, 100], [0, 0, 42, 13558]]",0.994101769,"[[702, 0, 0, 0], [3, 3340, 8, 0], [0, 17, 2487, 14], [0, 0, 17, 3415]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_SW,0.987606294,"[[1941, 69, 0, 0], [139, 14130, 30, 0], [0, 82, 14188, 113], [0, 0, 64, 9345]]",0.988503449,"[[491, 17, 0, 0], [39, 3514, 7, 0], [0, 23, 3480, 17], [0, 0, 12, 2403]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_SW,0.993563532,"[[1545, 0, 0, 0], [12, 11985, 35, 0], [0, 42, 10882, 111], [0, 0, 55, 14951]]",0.994260835,"[[378, 0, 0, 0], [5, 3103, 6, 0], [0, 5, 2752, 26], [0, 0, 16, 3815]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_W,0.991656461,"[[4026, 5, 0, 0], [54, 20410, 99, 0], [0, 57, 11025, 41], [0, 0, 71, 3404]]",0.992833009,"[[937, 2, 0, 0], [8, 5068, 19, 0], [0, 14, 2789, 15], [0, 0, 12, 903]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_W,0.993970184,"[[2695, 12, 0, 0], [54, 19605, 36, 0], [0, 31, 8746, 52], [0, 0, 50, 7692]]",0.993253762,"[[691, 3, 0, 0], [21, 4842, 6, 0], [0, 11, 2109, 12], [0, 0, 12, 1928]]"
Dusseldorf,Germany,2019,Germany_Dusseldorf_NW,0.989935956,"[[3548, 63, 0, 0], [89, 13633, 55, 0], [0, 39, 15043, 68], [0, 0, 82, 6728]]",0.989183178,"[[860, 16, 0, 0], [21, 3425, 19, 0], [0, 12, 3826, 21], [0, 0, 18, 1674]]"
Dusseldorf,Germany,2024,Germany_Dusseldorf_NW,0.993037958,"[[2226, 7, 0, 0], [49, 13909, 47, 0], [0, 28, 10456, 104], [0, 0, 37, 12206]]",0.993301041,"[[514, 4, 0, 0], [9, 3420, 9, 0], [0, 7, 2615, 30], [0, 0, 6, 3089]]"
Essen,Germany,2019,Germany_Essen_C,0.991213838,"[[0, 0, 0, 0], [0, 16808, 74, 0], [0, 79, 12710, 136], [0, 0, 63, 10193]]",0.990730366,"[[0, 0, 0, 0], [0, 4100, 21, 0], [0, 21, 3113, 35], [0, 0, 14, 2513]]"
Essen,Germany,2024,Germany_Essen_C,0.992242261,"[[0, 7, 0, 0], [0, 15349, 65, 0], [0, 53, 12031, 120], [0, 0, 66, 12398]]",0.995572104,"[[0, 0, 0, 0], [0, 3804, 11, 0], [0, 9, 2974, 13], [0, 0, 11, 3115]]"
Essen,Germany,2019,Germany_Essen_N,0.991986653,"[[98, 1, 0, 0], [15, 12189, 56, 0], [0, 75, 13716, 97], [0, 0, 73, 13239]]",0.99255254,"[[24, 1, 0, 0], [7, 3042, 10, 0], [0, 17, 3352, 21], [0, 0, 17, 3311]]"
Essen,Germany,2024,Germany_Essen_N,0.992580483,"[[96, 16, 0, 0], [35, 11168, 21, 0], [0, 45, 12472, 99], [0, 0, 79, 15729]]",0.993146603,"[[19, 8, 0, 0], [11, 2800, 1, 0], [0, 11, 3168, 26], [0, 0, 12, 4012]]"
Essen,Germany,2019,Germany_Essen_NE,0.991332829,"[[48, 4, 0, 0], [11, 14077, 66, 0], [0, 59, 13253, 137], [0, 0, 67, 11968]]",0.990992794,"[[11, 2, 0, 0], [3, 3582, 22, 0], [0, 16, 3343, 27], [0, 0, 20, 2966]]"
Essen,Germany,2024,Germany_Essen_NE,0.991393587,"[[78, 0, 0, 0], [28, 12068, 42, 0], [0, 74, 11851, 111], [0, 0, 88, 15514]]",0.991055276,"[[17, 0, 0, 0], [9, 2985, 9, 0], [0, 22, 3018, 28], [0, 0, 21, 3841]]"
Essen,Germany,2019,Germany_Essen_E,0.992203364,"[[0, 3, 0, 0], [0, 12264, 75, 0], [0, 58, 13745, 112], [0, 0, 63, 13569]]",0.991669972,"[[0, 1, 0, 0], [0, 3190, 27, 0], [0, 13, 3399, 20], [0, 0, 23, 3411]]"
Essen,Germany,2024,Germany_Essen_E,0.992639537,"[[0, 1, 0, 0], [0, 9620, 77, 0], [0, 43, 12854, 111], [0, 0, 63, 17310]]",0.992092092,"[[0, 1, 0, 0], [0, 2463, 25, 0], [0, 11, 3215, 25], [0, 0, 17, 4233]]"
Essen,Germany,2019,Germany_Essen_SE,0.978892537,"[[770, 267, 0, 0], [403, 7953, 65, 0], [0, 29, 12952, 50], [0, 0, 41, 17977]]",0.978660635,"[[188, 60, 0, 0], [113, 1997, 11, 0], [0, 6, 3283, 18], [0, 0, 9, 4484]]"
Essen,Germany,2024,Germany_Essen_SE,0.989174628,"[[1028, 79, 0, 0], [113, 5899, 49, 0], [0, 35, 9857, 118], [0, 0, 40, 22873]]",0.98958542,"[[286, 18, 0, 0], [39, 1461, 10, 0], [0, 9, 2371, 23], [0, 0, 5, 5764]]"
Essen,Germany,2019,Germany_Essen_S,0.980440826,"[[2219, 209, 0, 0], [394, 6962, 46, 0], [0, 37, 10502, 46], [0, 0, 56, 19817]]",0.980709334,"[[526, 61, 0, 0], [85, 1820, 9, 0], [0, 10, 2620, 10], [0, 0, 17, 4795]]"
Essen,Germany,2024,Germany_Essen_S,0.979538561,"[[1748, 285, 0, 0], [346, 5406, 43, 0], [0, 12, 8527, 107], [0, 0, 30, 23718]]",0.978670635,"[[480, 73, 0, 0], [94, 1352, 8, 0], [0, 4, 2068, 25], [0, 0, 11, 5965]]"
Essen,Germany,2019,Germany_Essen_SW,0.992416199,"[[375, 12, 0, 0], [40, 8920, 27, 0], [0, 52, 11791, 109], [0, 0, 60, 18172]]",0.992647789,"[[89, 3, 0, 0], [12, 2282, 8, 0], [0, 11, 2990, 22], [0, 0, 18, 4630]]"
Essen,Germany,2024,Germany_Essen_SW,0.994727282,"[[368, 13, 0, 0], [39, 7597, 2, 0], [0, 15, 10142, 108], [0, 0, 32, 21322]]",0.996092967,"[[74, 5, 0, 0], [4, 1978, 0, 0], [0, 4, 2456, 21], [0, 0, 5, 5435]]"
Essen,Germany,2019,Germany_Essen_W,0.992423482,"[[0, 2, 0, 0], [0, 17654, 41, 0], [0, 94, 12701, 86], [0, 0, 79, 9203]]",0.992403798,"[[0, 0, 0, 0], [0, 4437, 11, 0], [0, 31, 3228, 20], [0, 0, 14, 2264]]"
Essen,Germany,2024,Germany_Essen_W,0.993757179,"[[0, 7, 0, 0], [0, 16532, 46, 0], [0, 29, 12908, 93], [0, 0, 75, 10356]]",0.99612326,"[[0, 0, 0, 0], [0, 4116, 12, 0], [0, 3, 3310, 14], [0, 0, 10, 2595]]"
Essen,Germany,2019,Germany_Essen_NW,0.993128841,"[[298, 1, 0, 0], [7, 15919, 51, 0], [0, 64, 10829, 78], [0, 0, 64, 11256]]",0.993507832,"[[80, 0, 0, 0], [2, 3950, 12, 0], [0, 17, 2763, 16], [0, 0, 16, 2848]]"
Essen,Germany,2024,Germany_Essen_NW,0.993555371,"[[299, 42, 0, 0], [48, 17555, 19, 0], [0, 29, 10851, 65], [0, 0, 53, 10762]]",0.993968637,"[[69, 11, 0, 0], [14, 4376, 4, 0], [0, 5, 2760, 16], [0, 0, 10, 2683]]"
Frankfurt,Germany,2019,Germany_Frankfurt_C,0.993475301,"[[901, 0, 0, 0], [15, 21795, 53, 0], [0, 58, 10933, 49], [0, 0, 79, 5046]]",0.992666531,"[[227, 0, 0, 0], [3, 5558, 19, 0], [0, 11, 2752, 12], [0, 0, 27, 1209]]"
Frankfurt,Germany,2024,Germany_Frankfurt_C,0.992943523,"[[876, 0, 0, 0], [11, 19170, 62, 0], [0, 71, 11162, 83], [0, 0, 49, 7629]]",0.994082226,"[[207, 0, 0, 0], [3, 4868, 18, 0], [0, 6, 2697, 21], [0, 0, 9, 1803]]"
Frankfurt,Germany,2019,Germany_Frankfurt_N,0.992913818,"[[14, 0, 0, 0], [1, 15296, 61, 0], [0, 63, 15148, 60], [0, 0, 99, 9336]]",0.993655829,"[[4, 0, 0, 0], [0, 3881, 19, 0], [0, 13, 3868, 15], [0, 0, 17, 2271]]"
Frankfurt,Germany,2024,Germany_Frankfurt_N,0.993142829,"[[9, 1, 0, 0], [0, 11486, 66, 0], [0, 44, 12716, 79], [0, 0, 85, 15618]]",0.992253451,"[[1, 0, 0, 0], [0, 2889, 17, 0], [0, 12, 3132, 29], [0, 0, 20, 3969]]"
Frankfurt,Germany,2019,Germany_Frankfurt_NE,0.992702377,"[[1, 1, 0, 0], [0, 14899, 20, 0], [0, 114, 13127, 78], [0, 0, 78, 11558]]",0.993582148,"[[0, 0, 0, 0], [0, 3846, 0, 0], [0, 33, 3334, 16], [0, 0, 16, 2883]]"
Frankfurt,Germany,2024,Germany_Frankfurt_NE,0.993018717,"[[1, 0, 0, 0], [0, 11397, 45, 0], [0, 65, 9762, 137], [0, 0, 32, 18525]]",0.992303079,"[[1, 0, 0, 0], [0, 2883, 8, 0], [0, 19, 2414, 39], [0, 0, 11, 4629]]"
Frankfurt,Germany,2019,Germany_Frankfurt_E,0.991579588,"[[982, 0, 0, 0], [18, 18775, 52, 0], [0, 93, 10494, 81], [0, 0, 88, 8845]]",0.992754363,"[[249, 0, 0, 0], [0, 4583, 16, 0], [0, 25, 2676, 15], [0, 0, 15, 2220]]"
Frankfurt,Germany,2024,Germany_Frankfurt_E,0.992941475,"[[885, 0, 0, 0], [10, 16533, 22, 0], [0, 89, 10092, 102], [0, 0, 55, 11597]]",0.99051214,"[[246, 0, 0, 0], [8, 4059, 5, 0], [0, 35, 2488, 34], [0, 0, 11, 2916]]"
Frankfurt,Germany,2019,Germany_Frankfurt_SE,0.995563465,"[[0, 2, 0, 0], [0, 5451, 46, 0], [0, 33, 5109, 59], [0, 0, 37, 29159]]",0.994868759,"[[0, 2, 0, 0], [0, 1392, 16, 0], [0, 18, 1276, 8], [0, 0, 8, 7414]]"
Frankfurt,Germany,2024,Germany_Frankfurt_SE,0.994087269,"[[1, 2, 0, 0], [0, 4780, 46, 0], [0, 31, 4635, 144], [0, 0, 14, 30430]]",0.993772599,"[[1, 0, 0, 0], [0, 1155, 12, 0], [0, 12, 1180, 35], [0, 0, 3, 7558]]"
Frankfurt,Germany,2019,Germany_Frankfurt_S,0.995260901,"[[3, 4, 0, 0], [1, 5633, 36, 0], [0, 37, 4839, 89], [0, 0, 22, 29217]]",0.995058491,"[[1, 2, 0, 0], [0, 1438, 7, 0], [0, 12, 1224, 22], [0, 0, 6, 7204]]"
Frankfurt,Germany,2024,Germany_Frankfurt_S,0.99510161,"[[3, 4, 0, 0], [1, 4773, 50, 0], [0, 21, 4848, 80], [0, 0, 39, 29990]]",0.995487365,"[[1, 0, 0, 0], [0, 1203, 13, 0], [0, 10, 1212, 15], [0, 0, 7, 7511]]"
Frankfurt,Germany,2019,Germany_Frankfurt_SW,0.992962525,"[[0, 0, 0, 0], [0, 8289, 0, 0], [0, 91, 4749, 185], [0, 0, 4, 26469]]",0.993683577,"[[0, 0, 0, 0], [0, 2137, 0, 0], [0, 23, 1180, 39], [0, 0, 1, 6594]]"
Frankfurt,Germany,2024,Germany_Frankfurt_SW,0.994580354,"[[0, 0, 0, 0], [0, 6141, 44, 0], [0, 44, 5770, 110], [0, 0, 18, 27728]]",0.994742695,"[[0, 0, 0, 0], [0, 1599, 10, 0], [0, 6, 1380, 28], [0, 0, 8, 6860]]"
Frankfurt,Germany,2019,Germany_Frankfurt_W,0.993608206,"[[796, 1, 0, 0], [27, 17237, 93, 0], [0, 28, 13726, 27], [0, 0, 77, 7570]]",0.993177884,"[[177, 0, 0, 0], [5, 4351, 24, 0], [0, 5, 3383, 9], [0, 0, 24, 1843]]"
Frankfurt,Germany,2024,Germany_Frankfurt_W,0.992379361,"[[683, 0, 0, 0], [17, 14287, 66, 0], [0, 51, 12346, 80], [0, 0, 87, 11881]]",0.991539246,"[[160, 0, 0, 0], [5, 3471, 16, 0], [0, 19, 3128, 20], [0, 0, 23, 2968]]"
Frankfurt,Germany,2019,Germany_Frankfurt_NW,0.993473858,"[[0, 3, 0, 0], [0, 18484, 42, 0], [0, 72, 12349, 79], [0, 0, 65, 8899]]",0.99207607,"[[0, 2, 0, 0], [0, 4677, 7, 0], [0, 28, 3137, 22], [0, 0, 21, 2202]]"
Frankfurt,Germany,2024,Germany_Frankfurt_NW,0.993752967,"[[0, 0, 0, 0], [0, 15866, 53, 0], [0, 48, 9953, 97], [0, 0, 52, 13950]]",0.992757937,"[[0, 0, 0, 0], [0, 3977, 21, 0], [0, 16, 2568, 20], [0, 0, 16, 3462]]"
Hamburg,Germany,2019,Germany_Hamburg_C,0.994284366,"[[6738, 1, 0, 0], [26, 21268, 26, 0], [0, 67, 6593, 43], [0, 0, 55, 3324]]",0.994465141,"[[1692, 0, 0, 0], [3, 5226, 3, 0], [0, 25, 1625, 9], [0, 0, 12, 800]]"
Hamburg,Germany,2024,Germany_Hamburg_C,0.989558651,"[[5942, 3, 0, 0], [165, 21461, 38, 0], [0, 90, 6785, 69], [0, 0, 36, 3816]]",0.99103513,"[[1455, 2, 0, 0], [29, 5448, 6, 0], [0, 20, 1657, 20], [0, 0, 9, 947]]"
Hamburg,Germany,2019,Germany_Hamburg_N,0.992814973,"[[143, 1, 0, 0], [15, 11241, 48, 0], [0, 40, 13615, 85], [0, 0, 97, 14520]]",0.99267979,"[[27, 0, 0, 0], [6, 2857, 11, 0], [0, 7, 3369, 22], [0, 0, 28, 3782]]"
Hamburg,Germany,2024,Germany_Hamburg_N,0.990311626,"[[35, 0, 0, 0], [1, 10642, 52, 0], [0, 86, 13313, 153], [0, 0, 96, 15670]]",0.991954948,"[[6, 0, 0, 0], [0, 2653, 12, 0], [0, 8, 3273, 37], [0, 0, 23, 3932]]"
Hamburg,Germany,2019,Germany_Hamburg_NE,0.991460076,"[[205, 16, 0, 0], [33, 11949, 54, 0], [0, 43, 12692, 103], [0, 0, 91, 14627]]",0.991614256,"[[73, 10, 0, 0], [13, 2999, 14, 0], [0, 6, 3220, 25], [0, 0, 16, 3641]]"
Hamburg,Germany,2024,Germany_Hamburg_NE,0.990976087,"[[62, 25, 0, 0], [19, 11621, 83, 0], [0, 56, 12714, 126], [0, 0, 51, 15137]]",0.991981558,"[[8, 8, 0, 0], [0, 2798, 16, 0], [0, 11, 3283, 34], [0, 0, 11, 3808]]"
Hamburg,Germany,2019,Germany_Hamburg_E,0.993731869,"[[4927, 10, 0, 0], [40, 19989, 43, 0], [0, 52, 8156, 66], [0, 0, 31, 5294]]",0.993159913,"[[1280, 0, 0, 0], [11, 4901, 9, 0], [0, 13, 2072, 27], [0, 0, 6, 1330]]"
Hamburg,Germany,2024,Germany_Hamburg_E,0.981928324,"[[4061, 61, 0, 0], [418, 20489, 46, 0], [0, 46, 8481, 77], [0, 0, 62, 5547]]",0.981756688,"[[996, 23, 0, 0], [88, 5096, 16, 0], [0, 18, 2092, 18], [0, 0, 15, 1395]]"
Hamburg,Germany,2019,Germany_Hamburg_SE,0.989568635,"[[2373, 24, 0, 0], [76, 10834, 74, 0], [0, 37, 11448, 142], [0, 0, 61, 14619]]",0.99140665,"[[572, 1, 0, 0], [14, 2693, 18, 0], [0, 12, 2773, 30], [0, 0, 9, 3653]]"
Hamburg,Germany,2024,Germany_Hamburg_SE,0.976292304,"[[748, 335, 0, 0], [352, 11966, 43, 0], [0, 53, 11070, 115], [0, 0, 61, 15708]]",0.976257545,"[[180, 90, 0, 0], [80, 2956, 10, 0], [0, 13, 2739, 30], [0, 0, 13, 3829]]"
Hamburg,Germany,2019,Germany_Hamburg_S,0.993860916,"[[6139, 3, 0, 0], [38, 18041, 60, 0], [0, 50, 8290, 56], [0, 0, 31, 6060]]",0.99537475,"[[1402, 1, 0, 0], [1, 4505, 17, 0], [0, 8, 1992, 6], [0, 0, 11, 1570]]"
Hamburg,Germany,2024,Germany_Hamburg_S,0.973800664,"[[4094, 367, 0, 0], [450, 17934, 45, 0], [0, 53, 9284, 75], [0, 0, 52, 7418]]",0.976331361,"[[1044, 75, 0, 0], [108, 4545, 16, 0], [0, 13, 2297, 15], [0, 0, 9, 1849]]"
Hamburg,Germany,2019,Germany_Hamburg_SW,0.994358251,"[[4517, 0, 0, 0], [10, 16162, 68, 0], [0, 35, 7118, 75], [0, 0, 28, 10273]]",0.995099084,"[[1051, 0, 0, 0], [5, 4005, 16, 0], [0, 7, 1755, 9], [0, 0, 9, 2529]]"
Hamburg,Germany,2024,Germany_Hamburg_SW,0.981170639,"[[3546, 186, 0, 0], [393, 16413, 37, 0], [0, 36, 7514, 50], [0, 0, 35, 10931]]",0.981878254,"[[949, 50, 0, 0], [95, 4252, 8, 0], [0, 8, 1915, 14], [0, 0, 6, 2691]]"
